venta_id,producto_id,cantidad,subtotal
1704,288,8,103.36
1704,974,3,630.84
1704,848,9,3048.84
1704,241,4,1563.4
1704,358,1,179.57
1705,487,2,151.54
1705,118,9,1605.15
1705,673,4,1334.72
1705,654,5,648.65
1706,706,5,1683.6
1706,79,7,823.83
1706,272,2,40.92
1706,579,3,390.24
1707,302,2,310.32
1708,388,8,1458.64
1708,626,6,1560.24
1708,710,2,402.22
1709,829,2,590.24
1709,506,1,146.36
1710,486,5,851.0
1710,667,8,1089.6
1710,122,7,2327.36
1710,529,7,2693.95
1711,682,2,758.52
1711,872,2,310.44
1711,133,7,2665.32
1712,988,3,231.63
1713,260,6,1568.7
1713,434,1,322.2
1714,862,6,2378.58
1714,210,8,2660.88
1714,126,5,1939.9
1714,355,5,1179.75
1714,596,3,111.75
1715,706,3,998.01
1715,108,2,583.9
1715,125,4,1034.24
1715,132,2,563.92
1716,617,5,1738.8
1716,97,2,396.28
1716,958,7,1168.37
1717,184,6,674.04
1717,923,9,1436.13
1718,984,9,1854.99
1718,691,6,2152.2
1718,646,7,1372.21
1719,462,5,1520.3
1719,586,9,2460.33
1720,344,2,497.94
1720,615,2,446.36
1720,975,8,2473.2
1720,804,7,1701.77
1721,299,6,470.76
1721,531,4,255.68
1721,788,3,558.42
1722,555,2,420.68
1722,504,1,206.33
1723,754,4,765.48
1723,280,2,482.4
1723,68,8,2032.48
1723,647,9,1621.8
1724,379,7,1737.82
1724,471,6,125.04
1725,107,3,539.61
1725,274,10,3858.3
1725,27,7,995.75
1725,28,5,785.15
1725,653,9,129.78
1726,8,9,1310.58
1726,892,3,885.84
1726,262,6,1411.44
1726,641,1,374.36
1727,587,4,464.56
1727,364,2,416.04
1727,780,9,1316.16
1727,552,1,144.22
1727,323,9,2943.45
1728,303,7,1128.75
1729,680,9,2608.11
1729,760,2,737.04
1729,661,6,2354.64
1730,336,9,3033.9
1730,989,4,1592.4
1730,362,4,1262.24
1730,233,9,1843.11
1730,635,8,1492.24
1731,340,4,1429.12
1732,581,6,330.06
1732,626,5,238.75
1732,789,1,352.82
1732,985,1,269.57
1732,833,4,498.88
1733,325,1,192.89
1734,472,10,206.0
1734,670,1,57.56
1734,29,3,777.99
1735,156,9,1503.63
1735,983,7,1915.27
1736,942,8,203.36
1736,768,9,1264.14
1736,453,3,382.62
1737,130,7,1420.51
1738,837,5,81.7
1738,943,9,686.88
1738,593,8,3166.32
1738,178,7,2011.73
1738,883,7,225.61
1739,754,10,3900.5
1739,891,3,813.81
1739,912,4,1441.56
1739,147,8,2463.76
1739,333,5,1037.1
1740,843,10,3714.7
1740,668,9,2832.3
1740,252,7,2256.17
1741,927,5,619.9
1741,112,1,292.21
1742,235,4,122.64
1742,53,5,1433.9
1742,275,9,956.7
1742,739,7,1841.42
1743,232,4,1092.68
1743,150,3,887.88
1744,101,8,2267.68
1744,68,3,1005.93
1744,178,1,93.68
1744,596,7,2669.24
1744,120,9,1493.01
1745,330,8,1066.96
1745,863,6,2133.84
1745,827,6,566.76
1745,411,3,234.33
1745,182,1,286.49
1746,485,7,563.5
1746,937,7,999.88
1746,351,3,727.92
1746,27,10,1694.6
1746,316,5,543.2
1747,178,6,132.48
1747,163,9,2950.56
1747,967,2,547.2
1748,643,4,82.0
1748,197,7,912.59
1749,228,3,916.59
1749,15,6,674.4
1749,994,3,695.67
1750,599,5,919.75
1751,503,1,148.83
1751,374,7,2742.88
1752,406,1,337.43
1752,290,7,1453.06
1753,253,7,1130.99
1753,344,8,2604.48
1753,768,3,483.06
1754,80,9,970.65
1754,798,3,929.01
1754,878,8,2095.2
1754,448,9,424.53
1754,443,10,2432.2
1755,157,6,831.84
1755,101,5,932.05
1755,905,5,1597.15
1755,883,9,2519.91
1755,204,5,1466.2
1756,527,6,1000.8
1756,488,2,304.04
1756,761,1,88.57
1756,960,1,308.01
1757,218,4,1344.72
1757,926,10,1690.5
1758,587,2,260.0
1758,789,8,1666.8
1758,674,5,60.95
1758,664,5,1484.65
1758,36,2,565.6
1759,822,9,1119.69
1759,203,9,3333.6
1760,151,10,480.5
1760,647,2,408.06
1760,357,2,160.66
1760,111,5,84.85
1761,415,3,919.59
1762,70,2,441.02
1762,199,10,981.3
1762,641,1,191.81
1762,386,2,77.9
1763,519,10,442.5
1763,800,9,543.6
1764,436,7,2354.52
1764,769,1,108.0
1764,86,7,257.25
1764,668,4,788.76
1765,284,6,505.8
1766,853,5,332.6
1766,520,2,144.28
1767,124,9,1754.1
1767,140,2,488.14
1767,340,9,2592.99
1767,52,7,1578.43
1767,773,2,577.04
1768,562,4,1188.92
1769,658,7,2279.41
1769,828,5,641.35
1769,324,9,523.89
1769,689,7,1420.02
1769,912,8,1780.96
1770,533,7,1799.14
1770,956,10,706.7
1771,656,1,179.46
1771,474,4,368.0
1771,127,1,226.02
1771,200,6,2051.94
1772,548,6,1079.46
1772,664,1,365.46
1772,357,9,3403.35
1772,453,5,643.5
1773,509,10,2832.9
1773,79,8,2999.84
1774,432,2,651.04
1774,480,2,611.98
1774,71,1,15.27
1774,908,4,489.72
1775,638,1,167.16
1775,423,1,108.34
1776,307,10,2719.7
1776,196,9,2339.73
1776,359,1,220.05
1776,91,9,3326.85
1777,154,8,831.36
1777,791,7,1552.25
1777,244,4,1142.32
1778,696,3,757.41
1778,487,1,308.19
1778,78,1,213.33
1779,239,9,1525.14
1779,481,5,308.7
1779,304,4,1304.44
1779,543,1,37.68
1779,716,6,1300.74
1780,854,4,1196.88
1780,316,10,1968.6
1780,406,10,2360.5
1780,100,9,1574.91
1781,124,1,12.5
1781,45,5,1800.7
1781,813,4,755.44
1781,634,9,1667.07
1782,895,6,1952.4
1782,893,5,1239.45
1782,233,2,127.42
1782,142,7,396.76
1783,33,1,13.02
1783,215,9,2571.39
1783,713,5,408.35
1784,648,10,3056.3
1784,54,4,64.76
1784,641,3,173.22
1784,67,6,1971.48
1785,509,3,893.76
1785,871,4,563.52
1785,775,2,731.48
1786,712,5,425.65
1787,751,2,383.0
1788,991,1,214.88
1788,664,5,1341.25
1788,599,9,2195.46
1788,229,10,2968.8
1789,821,3,514.38
1789,955,7,2271.43
1789,466,4,1362.0
1789,628,5,811.8
1789,782,6,2199.54
1790,134,6,1144.98
1790,436,3,392.7
1790,683,10,718.5
1790,832,9,809.82
1790,320,6,62.64
1791,103,1,104.55
1791,415,9,1895.13
1791,141,4,1155.16
1791,688,3,722.97
1791,250,8,828.24
1792,583,1,221.4
1792,427,10,1334.1
1792,421,5,405.65
1793,663,9,2572.02
1793,669,9,3034.08
1793,860,7,1688.47
1793,648,2,282.68
1794,1000,1,57.85
1795,967,5,1049.05
1795,651,9,1477.35
1795,202,7,1338.89
1795,840,6,1991.16
1796,738,6,190.62
1796,407,2,442.48
1796,602,1,370.8
1796,128,10,3589.3
1796,622,8,580.24
1797,407,10,3138.6
1797,672,4,1018.64
1797,509,9,835.74
1797,207,2,95.86
1797,17,9,336.06
1798,983,3,124.89
1798,936,4,465.08
1799,848,10,2377.4
1799,539,6,908.82
1799,753,3,1195.23
1799,921,1,367.71
1800,898,8,1419.84
1800,930,8,1305.6
1800,288,3,756.99
1801,54,5,321.2
1801,260,10,1053.0
1801,261,4,1565.2
1802,785,1,98.47
1802,629,9,262.71
1802,614,10,1693.4
1802,415,10,2282.3
1803,150,10,379.8
1803,743,4,697.28
1803,962,7,2020.13
1803,687,1,153.57
1804,870,7,877.1
1804,458,1,132.81
1805,637,6,1923.78
1805,112,1,109.08
1805,147,4,1538.12
1805,906,5,1032.45
1805,344,4,1561.72
1806,506,10,733.1
1806,44,3,775.2
1806,536,10,988.2
1806,972,5,1005.45
1807,303,3,502.02
1807,523,10,3315.4
1807,776,6,483.42
1807,285,6,2212.92
1808,539,7,427.98
1808,90,7,2393.3
1809,673,8,944.96
1809,250,7,2338.98
1809,20,8,1980.8
1810,732,2,569.06
1810,326,10,1663.1
1810,425,1,29.23
1810,783,3,418.89
1810,476,6,1111.38
1811,488,9,2102.22
1811,31,5,659.75
1811,971,7,2665.6
1812,699,10,3242.3
1812,52,1,114.6
1813,990,2,87.46
1814,797,10,3908.7
1815,68,4,1324.88
1815,958,7,300.79
1816,73,2,765.14
1816,580,8,235.28
1816,440,1,63.4
1817,343,9,378.81
1818,813,10,3140.5
1819,329,8,1561.2
1819,453,7,1582.77
1819,174,3,88.38
1819,815,8,1097.52
1820,471,3,232.41
1820,814,8,569.28
1820,152,5,1640.4
1820,287,9,2569.77
1821,386,1,364.84
1821,560,9,118.35
1821,861,4,157.16
1821,299,7,2786.63
1822,480,9,3222.99
1822,360,5,430.75
1822,272,5,918.55
1822,568,9,319.14
1822,452,7,262.71
1823,264,9,2088.18
1823,251,2,750.26
1824,941,6,1375.08
1824,437,2,124.5
1825,409,2,732.12
1825,413,10,458.3
1826,761,5,1936.25
1826,301,5,751.45
1826,96,7,977.34
1826,603,7,766.01
1827,137,7,2611.42
1827,947,10,321.2
1827,540,5,175.35
1828,532,5,1670.8
1828,737,4,945.56
1829,673,8,1820.96
1830,387,4,702.72
1831,500,9,509.67
1831,878,6,64.26
1832,854,1,119.48
1832,221,7,2275.07
1833,769,9,1492.2
1834,549,7,2089.15
1834,603,1,219.73
1835,729,8,1044.88
1835,626,4,323.76
1835,363,8,2731.2
1836,846,10,3673.8
1836,569,3,1074.42
1836,355,10,1876.4
1836,281,5,1624.4
1836,58,5,164.9
1837,567,9,1161.09
1837,507,9,757.17
1837,395,1,264.33
1837,441,8,2967.52
1837,767,2,292.28
1838,724,8,2742.48
1838,9,8,2158.48
1838,363,8,1294.32
1838,774,10,3619.7
1839,546,4,1106.08
1839,978,9,1997.1
1839,638,5,601.95
1839,685,7,2513.91
1839,837,7,568.12
1840,78,3,1194.69
1840,933,6,2150.88
1841,708,2,612.8
1841,828,9,768.69
1842,215,9,2953.08
1842,132,9,2717.37
1842,514,9,304.83
1842,151,6,1303.86
1843,58,2,89.12
1843,581,9,2996.73
1843,951,10,1946.0
1843,510,9,2219.4
1844,771,8,183.36
1844,905,6,481.14
1844,883,5,108.55
1844,873,10,1963.6
1845,734,2,346.88
1845,207,5,155.2
1845,871,7,2790.27
1846,423,5,1190.15
1846,685,8,1762.48
1846,256,10,3510.1
1846,259,2,501.5
1846,328,8,1941.2
1847,676,9,1614.24
1848,442,4,1096.36
1848,844,3,713.31
1848,315,3,831.57
1849,740,5,550.7
1849,176,8,395.6
1849,783,7,535.22
1850,501,5,1165.1
1850,799,6,2300.58
1851,784,1,273.24
1852,327,2,391.98
1852,808,4,733.48
1853,518,8,2199.04
1853,50,8,1038.72
1853,477,2,95.48
1853,880,3,1067.16
1854,917,2,303.12
1854,978,1,258.98
1854,175,4,638.12
1855,610,8,1189.12
1855,873,8,1955.44
1855,416,7,525.63
1856,297,8,1577.36
1856,78,7,2519.65
1857,239,9,134.37
1857,941,9,1222.38
1857,840,7,300.93
1858,502,7,187.95
1858,35,8,974.32
1859,646,9,1316.34
1859,325,4,349.52
1859,66,10,1886.9
1859,200,8,950.72
1859,847,7,500.29
1860,919,7,1410.08
1860,627,7,1832.67
1860,115,1,353.63
1860,710,6,1211.64
1860,983,3,113.82
1861,592,3,544.11
1861,639,4,889.44
1861,42,2,226.7
1861,880,10,2380.6
1862,457,6,479.52
1862,906,4,916.44
1862,262,7,1109.57
1862,537,6,500.94
1862,690,9,2210.67
1863,680,7,803.32
1864,31,10,2885.9
1864,678,5,135.85
1864,530,4,900.84
1864,199,7,1762.04
1864,303,3,569.73
1865,51,8,570.08
1865,951,1,194.49
1866,595,4,1067.36
1867,93,7,1052.73
1867,266,4,786.68
1867,827,4,905.48
1868,458,10,1810.3
1868,372,5,1479.4
1868,503,1,10.54
1868,326,1,179.54
1869,247,6,187.32
1869,767,7,1454.81
1869,177,9,1359.72
1869,703,6,1917.24
1870,658,10,893.6
1870,923,7,452.48
1871,386,5,1414.1
1871,364,10,1056.8
1871,612,3,676.02
1871,4,1,92.09
1872,488,3,755.64
1872,475,6,1830.54
1872,532,9,778.86
1873,90,6,334.68
1873,692,5,199.95
1874,383,1,248.7
1874,175,8,1516.48
1874,758,3,204.21
1875,180,8,1918.72
1876,578,7,1130.29
1877,772,6,1251.54
1877,699,1,65.85
1877,805,2,58.86
1877,873,1,177.23
1877,836,7,501.27
1878,146,5,1160.95
1879,786,7,1693.72
1880,804,10,3118.6
1880,3,7,1728.51
1880,671,2,797.4
1880,87,8,3163.12
1880,308,2,537.42
1881,627,5,423.85
1881,965,5,980.25
1881,602,9,954.27
1882,365,9,1780.02
1882,780,8,199.68
1882,684,6,815.7
1883,469,7,1640.94
1883,317,9,2138.85
1883,233,4,383.0
1883,334,4,415.0
1883,916,1,359.44
1884,179,7,178.57
1884,540,9,2944.98
1884,925,3,356.01
1884,40,4,406.88
1885,957,4,1441.08
1886,231,9,154.26
1886,360,9,3341.88
1886,218,1,184.33
1887,837,2,270.0
1887,370,10,1324.6
1888,459,2,51.88
1888,643,10,1935.8
1888,176,2,697.44
1888,321,2,72.56
1889,851,5,328.75
1889,63,10,3876.5
1890,93,8,325.92
1890,335,3,260.37
1890,701,2,674.38
1891,434,3,1157.19
1891,935,9,2752.2
1891,647,7,2168.25
1891,951,1,141.77
1891,827,3,101.64
1892,913,9,467.1
1892,304,1,114.99
1892,107,2,775.56
1893,401,10,118.0
1894,829,7,861.84
1894,548,9,561.15
1894,987,10,1390.0
1895,819,3,176.67
1895,934,2,623.66
1895,236,2,229.06
1895,948,10,2688.8
1896,908,3,918.66
1896,389,8,766.88
1896,184,6,1022.46
1896,489,7,1015.84
1896,532,2,755.94
1897,147,2,463.58
1897,269,10,3360.3
1897,287,5,1163.65
1898,971,9,1436.13
1898,430,2,693.72
1898,8,7,1668.17
1898,399,8,2623.44
1898,934,7,280.28
1899,882,9,992.16
1900,269,3,873.99
1901,519,6,676.32
1902,615,5,517.25
1902,89,3,632.25
1902,225,2,325.42
1902,240,10,693.1
1903,961,9,2830.41
1903,694,2,433.38
1903,747,3,833.19
1903,982,4,1382.72
1903,755,7,1941.87
1904,466,3,138.0
1904,153,9,2126.25
1904,24,2,394.06
1904,997,7,1282.61
1905,373,9,365.94
1905,908,3,51.93
1905,235,6,1020.54
1906,149,3,189.75
1906,521,1,377.24
1906,745,5,1363.95
1906,372,4,689.76
1906,640,9,2087.01
1907,102,7,1280.3
1907,719,5,1625.45
1908,602,1,357.58
1908,858,7,2223.69
1908,284,1,190.4
1908,653,2,248.86
1909,781,2,199.92
1909,896,10,2824.6
1910,153,10,3935.6
1910,953,5,1068.05
1911,31,4,1512.08
1912,221,3,471.24
1912,348,1,342.97
1913,474,6,1877.34
1913,909,3,317.79
1914,933,1,394.45
1914,204,1,35.92
1914,31,10,3458.4
1914,722,6,1505.7
1914,941,10,306.4
1915,650,9,385.92
1915,660,8,2689.92
1916,112,6,1526.4
1917,567,9,3289.41
1918,257,8,2548.16
1918,622,5,144.5
1918,159,9,811.8
1918,526,3,690.75
1919,431,10,2427.5
1919,419,2,455.28
1920,895,2,237.3
1920,474,5,340.5
1920,480,5,803.2
1921,513,6,1092.42
1922,323,1,95.59
1922,312,10,1416.3
1922,123,9,269.01
1922,560,7,1889.79
1923,841,7,1991.08
1923,428,9,615.51
1923,714,7,1632.33
1923,157,9,2574.45
1923,96,9,2249.46
1924,463,10,667.5
1924,392,10,2159.1
1925,208,5,1987.7
1925,128,1,304.3
1926,775,10,2254.4
1927,743,10,375.7
1927,760,3,276.36
1928,501,4,448.84
1928,156,5,81.45
1929,645,10,2411.0
1930,142,3,505.41
1930,975,9,1938.24
1930,451,5,308.2
1930,619,1,125.13
1930,8,3,817.38
1931,720,8,317.04
1931,487,7,990.64
1932,815,1,30.45
1932,534,7,1607.69
1932,927,8,3123.6
1932,962,6,258.24
1933,537,4,556.04
1933,113,3,238.14
1933,258,8,2137.52
1933,626,1,65.27
1933,402,4,909.76
1934,332,5,1438.6
1934,130,6,1592.22
1934,866,9,2400.84
1934,571,2,359.4
1935,47,7,2445.1
1935,935,8,2446.8
1935,996,9,199.71
1935,509,10,254.9
1936,758,6,1527.3
1936,998,2,588.34
1937,17,10,2340.1
1937,735,6,962.64
1937,554,10,2830.8
1937,278,4,1286.4
1937,455,3,293.46
1938,937,1,244.63
1938,78,2,710.96
1938,954,3,732.15
1939,446,4,998.24
1940,697,10,1967.6
1940,623,1,99.22
1940,277,9,792.63
1940,981,9,1565.37
1940,247,5,421.0
1941,623,10,2579.4
1941,879,7,2529.38
1941,446,2,217.14
1941,205,4,786.64
1941,774,2,667.36
1942,143,8,2207.44
1942,390,3,153.96
1942,521,3,450.78
1942,515,1,267.02
1942,640,1,310.88
1943,697,3,177.42
1943,872,3,78.24
1943,753,4,1532.36
1943,351,6,1656.36
1943,946,6,736.92
1944,280,4,336.48
1944,650,9,2570.49
1944,193,6,807.66
1945,173,4,420.36
1945,347,2,293.38
1945,230,10,3248.7
1945,261,3,1166.46
1946,37,8,319.12
1946,916,2,727.2
1946,224,10,1634.8
1946,589,6,1204.74
1947,715,9,376.65
1947,268,1,290.68
1947,810,10,1954.1
1947,507,10,922.8
1947,879,8,441.76
1948,577,5,808.7
1949,483,10,571.0
1950,184,10,3167.3
1950,452,2,426.9
1951,231,6,1883.82
1952,77,4,1157.72
1952,897,2,677.44
1952,168,8,3141.44
1952,205,7,2307.9
1953,370,2,537.64
1953,766,8,1959.6
1953,486,10,720.1
1953,225,6,912.48
1953,887,3,199.29
1954,329,8,3080.24
1954,158,1,29.58
1954,8,2,151.92
1955,445,9,3248.82
1955,178,6,844.44
1955,676,2,101.38
1956,313,10,1257.4
1956,573,7,2704.45
1956,801,3,705.09
1956,115,6,1364.1
1957,501,3,993.75
1957,647,8,1115.52
1958,611,6,2012.22
1958,672,2,619.78
1959,650,4,178.28
1959,59,7,1752.87
1960,771,4,1246.64
1960,316,4,1492.44
1960,469,8,2765.84
1961,588,8,3113.2
1961,183,5,304.0
1961,407,7,1557.78
1961,946,6,143.34
1961,34,8,1932.8
1962,626,5,1969.45
1962,516,4,995.88
1962,579,1,165.27
1962,738,8,200.64
1963,33,3,817.59
1963,620,2,650.32
1963,154,4,1052.92
1963,7,6,653.1
1963,658,5,737.5
1964,234,1,191.4
1964,765,10,334.4
1965,565,4,917.48
1965,365,7,1266.58
1966,361,1,282.61
1966,77,10,3822.8
1967,387,6,526.32
1967,568,6,2368.44
1968,179,2,341.72
1968,702,6,391.02
1968,313,7,1200.36
1968,937,5,1687.75
1968,76,4,304.8
1969,669,3,450.0
1969,697,5,1218.4
1969,131,3,761.76
1969,599,1,304.73
1969,65,3,278.31
1970,513,9,428.58
1970,41,2,229.22
1970,272,2,83.72
1971,618,2,741.52
1971,412,6,1464.72
1971,975,10,3886.8
1971,837,2,398.5
1972,631,4,288.56
1972,920,3,956.46
1972,184,9,3240.27
1973,274,1,187.97
1973,28,1,148.04
1973,547,1,79.98
1973,740,9,1367.82
1974,696,3,420.36
1974,789,6,663.42
1974,989,9,794.07
1975,149,6,2305.44
1975,591,2,753.04
1975,372,4,1029.2
1976,982,5,1104.9
1977,389,5,1106.2
1977,992,2,546.1
1977,71,10,2853.9
1978,453,2,559.16
1978,798,6,1453.2
1978,374,3,530.37
1979,314,7,2056.6
1979,87,8,1522.48
1979,724,2,784.9
1979,384,1,232.12
1979,97,10,835.1
1980,454,10,896.8
1980,164,7,474.32
1981,37,8,258.88
1981,305,7,2139.41
1981,67,5,940.0
1982,561,10,3932.6
1982,741,8,2548.32
1982,8,1,125.53
1982,222,1,114.46
1982,855,6,1993.2
1983,188,5,1347.6
1983,705,7,2092.44
1984,762,2,89.0
1984,618,10,1805.8
1985,74,3,865.74
1985,167,7,778.4
1985,642,7,2467.22
1985,788,5,579.05
1985,82,2,727.66
1986,548,4,1107.0
1986,63,2,728.94
1986,326,7,1063.79
1986,976,4,271.04
1986,155,9,1406.52
1987,244,10,1184.0
1987,71,4,1141.44
1987,325,4,217.48
1987,967,10,456.2
1988,335,4,701.32
1988,69,7,848.4
1988,916,8,1832.08
1988,363,3,536.37
1988,571,3,442.95
1989,634,1,113.67
1989,570,5,1679.05
1989,650,4,371.16
1989,219,4,1524.88
1989,669,4,1400.36
1990,985,8,2566.08
1990,323,5,1710.55
1990,139,10,295.7
1991,171,8,100.56
1991,566,9,1831.32
1991,4,5,1495.6
1992,835,8,1319.2
1992,323,9,853.38
1992,519,3,30.03
1992,532,7,2586.78
1992,688,6,681.78
1993,252,3,333.96
1993,942,1,108.24
1993,466,7,1772.4
1994,892,9,117.0
1995,495,6,69.48
1995,606,10,1837.2
1996,190,3,1009.74
1996,260,1,171.41
1996,832,5,680.35
1996,333,8,2787.2
1996,127,1,198.84
1997,831,3,1105.92
1997,296,3,545.55
1998,802,7,984.13
1998,113,4,994.8
1998,690,2,500.44
1999,219,1,220.46
1999,625,9,2056.68
1999,442,3,666.0
1999,230,1,162.01
2000,455,5,826.95
2000,899,7,2339.68
2001,444,1,258.69
2001,502,4,1378.6
2001,744,1,339.55
2001,100,7,1394.61
2002,160,3,576.45
2002,391,6,1539.0
2002,648,9,2794.68
2002,567,5,1772.85
2003,585,3,1001.88
2003,986,6,1139.52
2003,540,10,3207.6
2003,520,9,2348.82
2003,665,9,131.13
2004,594,7,1939.42
2004,675,7,525.63
2004,453,4,672.08
2004,547,10,3732.6
2005,172,5,1319.65
2005,322,2,377.28
2006,685,5,1611.9
2006,432,1,78.94
2006,410,5,1184.7
2007,675,1,138.77
2008,63,7,165.62
2009,419,2,320.02
2009,4,3,830.97
2009,902,4,999.8
2009,993,6,249.36
2009,979,8,1888.24
2010,869,6,186.96
2010,757,4,496.12
2011,611,10,2974.9
2011,912,3,529.23
2011,924,10,3156.5
2011,242,1,18.5
2011,6,6,2011.92
2012,166,3,612.12
2012,851,2,690.96
2012,51,6,1595.82
2012,594,10,3503.9
2013,301,4,311.16
2013,439,5,1086.35
2013,991,5,261.45
2014,437,7,209.79
2014,266,7,655.62
2015,100,6,293.4
2016,402,9,1105.74
2016,229,6,891.24
2016,841,2,650.14
2016,892,10,1304.2
2016,979,1,165.6
2017,947,2,600.38
2018,598,1,308.73
2018,581,8,1251.04
2018,989,1,389.89
2018,363,10,3365.7
2019,63,4,612.88
2019,472,6,1713.6
2019,577,4,362.76
2020,967,7,2089.92
2020,973,6,2384.28
2020,910,1,228.49
2020,866,7,1577.87
2021,141,7,948.85
2021,119,2,421.64
2021,540,7,630.35
2021,852,5,259.35
2021,553,9,1984.32
2022,454,5,248.9
2022,648,5,1547.95
2022,361,3,717.39
2022,3,5,749.9
2022,378,7,2179.8
2023,55,8,2148.24
2023,982,7,2588.39
2023,489,5,1515.05
2023,303,8,1413.52
2023,732,6,184.86
2024,983,8,1620.0
2024,666,6,1723.08
2025,910,7,1562.26
2025,390,9,3072.78
2025,305,9,3061.53
2025,86,5,220.8
2025,454,8,2168.48
2026,350,2,524.68
2026,344,2,737.32
2026,54,1,103.48
2026,593,5,234.9
2027,622,9,3370.14
2028,639,1,328.63
2028,383,2,481.6
2028,353,4,445.64
2029,983,9,3310.56
2029,446,5,251.7
2029,131,2,200.98
2029,492,7,2592.87
2030,891,4,578.08
2030,608,10,2929.4
2030,573,10,2381.9
2030,520,9,1832.94
2030,364,9,2900.07
2031,397,7,1978.62
2032,407,10,1258.4
2032,887,6,1303.32
2032,463,5,575.05
2032,982,1,154.78
2032,310,8,2101.76
2033,333,9,1970.55
2033,30,6,2339.16
2033,195,5,1837.65
2033,855,8,640.4
2034,690,6,1806.54
2035,750,7,400.19
2036,514,10,150.2
2036,183,8,2477.52
2037,318,2,426.62
2037,928,10,547.0
2037,571,5,346.8
2037,327,9,1619.82
2038,551,10,3508.5
2038,196,1,21.67
2038,37,6,1536.72
2038,202,9,2423.25
2039,403,3,900.0
2039,615,1,301.11
2039,971,10,1003.4
2040,652,9,863.28
2040,502,10,191.8
2040,122,2,334.24
2040,404,8,3056.88
2041,24,9,2695.14
2042,898,3,463.05
2042,94,4,556.44
2042,308,2,467.36
2042,423,4,729.24
2043,475,6,2294.7
2043,386,3,571.05
2043,958,6,680.46
2043,666,3,695.55
2043,632,2,207.32
2044,937,3,171.6
2044,264,2,360.84
2045,967,3,75.18
2045,613,9,3351.96
2045,444,5,1651.9
2046,694,3,463.17
2047,160,4,456.2
2047,753,9,1469.88
2047,964,5,879.55
2048,241,8,236.08
2048,508,2,451.4
2048,278,4,1075.96
2048,767,5,222.9
2049,612,8,567.36
2049,854,1,385.96
2049,638,10,3716.8
2050,509,9,1440.45
2051,432,1,236.43
2051,901,7,1535.94
2051,435,4,979.16
2052,903,6,2391.84
2052,485,1,337.85
2052,589,7,279.79
2053,507,3,344.49
2053,421,6,979.08
2053,91,9,898.11
2053,806,3,1014.96
2053,524,4,622.04
2054,160,7,838.6
2055,220,8,3045.44
2055,639,9,1350.54
2055,376,3,181.68
2055,539,1,339.63
2056,855,6,1582.56
2056,593,10,3921.5
2057,798,9,1151.82
2057,992,9,753.39
2057,433,1,317.97
2058,503,2,347.0
2058,496,8,2813.92
2059,29,6,800.64
2060,316,4,1255.64
2060,553,1,51.33
2060,279,1,198.85
2060,877,2,117.48
2061,310,5,1103.3
2061,451,4,649.76
2061,64,2,342.06
2062,647,2,169.28
2062,283,2,651.64
2063,212,1,154.46
2063,4,8,3128.56
2063,664,8,3015.12
2064,611,3,664.08
2064,695,5,293.25
2065,740,4,1208.2
2066,417,3,872.28
2067,472,5,1829.3
2067,578,4,821.48
2067,33,5,1158.25
2067,213,10,898.4
2067,829,8,813.92
2068,667,8,1848.32
2068,275,5,969.85
2068,319,2,618.22
2069,259,7,2304.26
2069,324,10,2418.7
2069,5,3,385.47
2069,157,5,678.45
2070,290,6,924.24
2070,27,9,286.83
2070,778,6,1022.1
2070,636,10,3313.5
2070,934,3,614.76
2071,78,4,1530.96
2071,728,9,1886.04
2071,764,3,1135.47
2071,889,7,1094.03
2071,812,2,319.5
2072,747,9,1522.35
2072,462,2,796.3
2073,489,5,541.05
2073,577,6,2369.04
2073,174,5,775.35
2073,237,1,198.71
2073,479,3,860.37
2074,323,4,281.44
2075,437,1,357.8
2075,547,2,290.68
2075,360,7,1310.4
2075,147,2,60.44
2075,941,6,1508.4
2076,421,8,2497.84
2077,736,6,1992.84
2077,980,7,547.96
2077,188,9,2714.22
2077,932,4,745.24
2077,530,8,2452.64
2078,693,7,2714.39
2078,513,8,2656.08
2078,451,8,2329.12
2078,316,4,420.52
2078,401,4,1443.84
2079,103,1,45.52
2080,346,7,1266.72
2080,107,10,3724.8
2080,405,4,847.36
2080,339,1,395.08
2081,995,5,1487.2
2081,589,3,1159.56
2082,489,7,2720.83
2083,855,3,893.91
2083,310,4,106.0
2083,641,3,424.59
2083,76,7,266.56
2084,907,9,1691.82
2084,669,4,1176.92
2084,445,1,34.94
2085,222,6,1715.88
2085,483,6,1703.82
2085,627,3,80.58
2085,692,4,119.64
2086,696,6,1927.92
2086,723,5,1851.4
2087,460,7,1693.86
2087,250,4,676.8
2087,142,10,858.6
2087,800,3,801.75
2087,537,1,242.98
2088,916,3,307.29
2088,579,9,600.39
2088,278,9,3127.59
2088,991,10,2699.5
2089,382,4,281.12
2089,592,9,3565.53
2089,296,2,664.06
2089,787,6,972.0
2090,88,3,474.54
2091,769,10,3734.5
2091,482,1,244.72
2091,986,10,245.1
2091,549,4,1304.64
2091,487,1,239.8
2092,35,8,1387.44
2092,536,10,459.7
2093,965,10,864.6
2093,555,2,516.14
2093,810,8,3066.32
2093,182,9,671.94
2094,966,3,1139.7
2094,717,8,2432.96
2094,647,3,101.97
2094,731,10,1350.5
2094,209,10,2746.3
2095,808,10,3500.7
2095,440,2,411.14
2095,787,4,1246.12
2095,747,8,940.72
2095,569,3,189.6
2096,569,1,110.4
